date,channel,campaign,audience,campaign_type,target_market,startup_stage,industry,message_variant,landing_page_variant,impressions,clicks,spend,landing_page_visits,leads,qualified_leads,quote_starts,quotes_completed,policies_bound,premium,cpc,ctr,lp_conversion_rate,qual_rate,cpl,cpql,cac,roas,day_of_week,is_weekend,experiment_id,variant_role,notes,data_source
2026-06-28,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,942,13,48.61,11,2,0,0,0,0,0.0,3.74,0.0138,0.1818,0.0,24.3,,,0.0,6,True,,,,synthetic
2026-06-28,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,940,11,48.97,8,0,0,0,0,0,0.0,4.45,0.0117,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-06-28,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.82,4,1,0,0,0,0,0.0,2.96,0.0336,0.25,0.0,11.82,,,0.0,6,True,,,,synthetic
2026-06-28,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,49.23,7,3,2,1,1,0,0.0,6.15,0.0316,0.4286,0.6667,16.41,24.61,,0.0,6,True,,,,synthetic
2026-06-29,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,578,26,268.15,19,1,0,0,0,0,0.0,10.31,0.045,0.0526,0.0,268.15,,,0.0,0,False,ent_vs_gen_ggl,treatment,,synthetic
2026-06-29,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,150,10,85.0,9,0,0,0,0,0,0.0,8.5,0.0667,0.0,0.0,,,,0.0,0,False,ent_vs_gen_ggl,control,,synthetic
2026-06-29,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2160,14,137.54,12,1,0,0,0,0,0.0,9.82,0.0065,0.0833,0.0,137.54,,,0.0,0,False,,,,synthetic
2026-06-29,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,61.76,7,0,0,0,0,0,0.0,7.72,0.006,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-06-29,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2029,28,109.18,24,3,1,0,0,0,0.0,3.9,0.0138,0.125,0.3333,36.39,109.18,,0.0,0,False,,,,synthetic
2026-06-29,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1260,14,59.72,9,0,0,0,0,0,0.0,4.27,0.0111,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-06-29,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.87,4,1,1,1,0,0,0.0,3.22,0.0336,0.25,1.0,12.87,12.87,,0.0,0,False,,,,synthetic
2026-06-29,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,48.63,7,1,1,0,0,0,0.0,6.08,0.0316,0.1429,1.0,48.63,48.63,,0.0,0,False,,,,synthetic
2026-06-30,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,689,31,366.86,23,6,6,4,3,2,9177.41,11.83,0.045,0.2609,1.0,61.14,61.14,183.43,25.0161,1,False,ent_vs_gen_ggl,treatment,,synthetic
2026-06-30,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,210,14,127.34,14,2,1,0,0,0,0.0,9.1,0.0667,0.1429,0.5,63.67,127.34,,0.0,1,False,ent_vs_gen_ggl,control,,synthetic
2026-06-30,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3549,23,196.07,20,1,0,0,0,0,0.0,8.52,0.0065,0.05,0.0,196.07,,,0.0,1,False,,,,synthetic
2026-06-30,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1500,9,77.91,5,0,0,0,0,0,0.0,8.66,0.006,0.0,0.0,,,,0.0,1,False,,,,synthetic
2026-06-30,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2319,32,137.52,21,2,0,0,0,0,0.0,4.3,0.0138,0.0952,0.0,68.76,,,0.0,1,False,,,,synthetic
2026-06-30,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1709,19,79.26,17,3,1,1,0,0,0.0,4.17,0.0111,0.1765,0.3333,26.42,79.26,,0.0,1,False,,,,synthetic
2026-06-30,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.56,4,2,2,1,0,0,0.0,3.14,0.0336,0.5,1.0,6.28,6.28,,0.0,1,False,,,,synthetic
2026-06-30,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,51.35,9,1,1,0,0,0,0.0,5.71,0.0316,0.1111,1.0,51.35,51.35,,0.0,1,False,,,,synthetic
2026-07-01,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,800,36,399.55,26,3,0,0,0,0,0.0,11.1,0.045,0.1154,0.0,133.18,,,0.0,2,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-01,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,195,13,113.49,11,1,1,0,0,0,0.0,8.73,0.0667,0.0909,1.0,113.49,113.49,,0.0,2,False,ent_vs_gen_ggl,control,,synthetic
2026-07-01,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3241,21,167.81,18,1,1,1,1,1,4472.76,7.99,0.0065,0.0556,1.0,167.81,167.81,167.81,26.6537,2,False,,,,synthetic
2026-07-01,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,82.28,8,2,2,1,1,0,0.0,8.23,0.006,0.25,1.0,41.14,41.14,,0.0,2,False,,,,synthetic
2026-07-01,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2464,34,134.65,27,2,1,1,1,0,0.0,3.96,0.0138,0.0741,0.5,67.33,134.65,,0.0,2,False,,,,synthetic
2026-07-01,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1619,18,81.79,10,0,0,0,0,0,0.0,4.54,0.0111,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-01,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.26,4,0,0,0,0,0,0.0,3.06,0.0336,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-01,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,51.31,6,2,0,0,0,0,0.0,6.41,0.0316,0.3333,0.0,25.66,,,0.0,2,False,,,,synthetic
2026-07-02,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,733,33,386.24,27,5,3,3,2,2,8158.43,11.7,0.045,0.1852,0.6,77.25,128.75,193.12,21.1227,3,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-02,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,225,15,128.78,12,2,1,1,0,0,0.0,8.59,0.0667,0.1667,0.5,64.39,128.78,,0.0,3,False,ent_vs_gen_ggl,control,,synthetic
2026-07-02,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2778,18,163.37,14,2,2,1,1,0,0.0,9.08,0.0065,0.1429,1.0,81.69,81.69,,0.0,3,False,,,,synthetic
2026-07-02,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,79.51,9,2,0,0,0,0,0.0,7.95,0.006,0.2222,0.0,39.76,,,0.0,3,False,,,,synthetic
2026-07-02,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2246,31,139.6,25,3,0,0,0,0,0.0,4.5,0.0138,0.12,0.0,46.53,,,0.0,3,False,,,,synthetic
2026-07-02,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1439,16,73.23,10,0,0,0,0,0,0.0,4.58,0.0111,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-02,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.1,3,0,0,0,0,0,0.0,2.77,0.0336,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-02,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,50.86,7,2,2,0,0,0,0.0,6.36,0.0316,0.2857,1.0,25.43,25.43,,0.0,3,False,,,,synthetic
2026-07-03,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,578,26,306.49,23,3,2,2,1,1,4546.77,11.79,0.045,0.1304,0.6667,102.16,153.25,306.49,14.835,4,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-03,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,165,11,87.88,8,2,0,0,0,0,0.0,7.99,0.0667,0.25,0.0,43.94,,,0.0,4,False,ent_vs_gen_ggl,control,,synthetic
2026-07-03,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2160,14,141.77,12,0,0,0,0,0,0.0,10.13,0.0065,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-03,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,64.82,6,0,0,0,0,0,0.0,8.1,0.006,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-03,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2029,28,114.11,24,5,2,0,0,0,0.0,4.08,0.0138,0.2083,0.4,22.82,57.05,,0.0,4,False,,,,synthetic
2026-07-03,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1350,15,64.45,9,2,0,0,0,0,0.0,4.3,0.0111,0.2222,0.0,32.23,,,0.0,4,False,,,,synthetic
2026-07-03,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.7,4,0,0,0,0,0,0.0,3.17,0.0336,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-03,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,48.7,6,1,0,0,0,0,0.0,6.09,0.0316,0.1667,0.0,48.7,,,0.0,4,False,,,,synthetic
2026-07-04,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,200,9,99.8,7,2,1,1,0,0,0.0,11.09,0.045,0.2857,0.5,49.9,99.8,,0.0,5,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-04,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,51.78,6,0,0,0,0,0,0.0,8.63,0.0667,0.0,0.0,,,,0.0,5,True,ent_vs_gen_ggl,control,,synthetic
2026-07-04,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,772,5,46.78,3,0,0,0,0,0,0.0,9.36,0.0065,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-04,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,50.43,4,1,1,1,0,0,0.0,8.4,0.006,0.25,1.0,50.43,50.43,,0.0,5,True,,,,synthetic
2026-07-04,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,942,13,58.23,10,0,0,0,0,0,0.0,4.48,0.0138,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-04,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,990,11,48.22,10,0,0,0,0,0,0.0,4.38,0.0111,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-04,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.58,4,1,1,0,0,0,0.0,3.15,0.0336,0.25,1.0,12.58,12.58,,0.0,5,True,,,,synthetic
2026-07-04,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,50.99,8,2,0,0,0,0,0.0,5.67,0.0316,0.25,0.0,25.5,,,0.0,5,True,,,,synthetic
2026-07-05,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,83.86,6,0,0,0,0,0,0.0,10.48,0.0449,0.0,0.0,,,,0.0,6,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-05,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,48.96,5,1,1,0,0,0,0.0,8.16,0.0667,0.2,1.0,48.96,48.96,,0.0,6,True,ent_vs_gen_ggl,control,,synthetic
2026-07-05,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,926,6,49.81,6,0,0,0,0,0,0.0,8.3,0.0065,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-05,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,47.49,5,0,0,0,0,0,0.0,7.92,0.006,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-05,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,870,12,48.18,10,1,0,0,0,0,0.0,4.01,0.0138,0.1,0.0,48.18,,,0.0,6,True,,,,synthetic
2026-07-05,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,990,11,50.97,8,1,1,1,0,0,0.0,4.63,0.0111,0.125,1.0,50.97,50.97,,0.0,6,True,,,,synthetic
2026-07-05,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.17,4,3,0,0,0,0,0.0,3.04,0.0336,0.75,0.0,4.06,,,0.0,6,True,,,,synthetic
2026-07-05,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,48.77,6,0,0,0,0,0,0.0,5.42,0.0316,0.0,0.0,,,,0.0,6,True,,,,synthetic
2026-07-06,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,556,25,287.54,20,7,6,3,2,0,0.0,11.5,0.045,0.35,0.8571,41.08,47.92,,0.0,0,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-06,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,165,11,97.32,9,2,0,0,0,0,0.0,8.85,0.0667,0.2222,0.0,48.66,,,0.0,0,False,ent_vs_gen_ggl,control,,synthetic
2026-07-06,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2315,15,131.94,13,0,0,0,0,0,0.0,8.8,0.0065,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-07-06,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,57.88,5,0,0,0,0,0,0.0,7.24,0.006,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-07-06,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2101,29,113.06,22,2,0,0,0,0,0.0,3.9,0.0138,0.0909,0.0,56.53,,,0.0,0,False,,,,synthetic
2026-07-06,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1231,13,58.41,8,0,0,0,0,0,0.0,4.49,0.0106,0.0,0.0,,,,0.0,0,False,,,,synthetic
2026-07-06,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.43,4,2,1,1,1,1,4609.1,2.86,0.0336,0.5,0.5,5.71,11.43,11.43,403.2458,0,False,,,,synthetic
2026-07-06,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,50.67,7,2,1,1,0,0,0.0,6.33,0.0316,0.2857,0.5,25.34,50.67,,0.0,0,False,,,,synthetic
2026-07-07,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,800,36,429.12,30,2,1,1,0,0,0.0,11.92,0.045,0.0667,0.5,214.56,429.12,,0.0,1,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-07,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,225,15,122.11,11,3,1,0,0,0,0.0,8.14,0.0667,0.2727,0.3333,40.7,122.11,,0.0,1,False,ent_vs_gen_ggl,control,,synthetic
2026-07-07,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3241,21,169.79,19,1,1,1,0,0,0.0,8.09,0.0065,0.0526,1.0,169.79,169.79,,0.0,1,False,,,,synthetic
2026-07-07,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1500,9,76.38,5,0,0,0,0,0,0.0,8.49,0.006,0.0,0.0,,,,0.0,1,False,,,,synthetic
2026-07-07,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2319,32,129.09,23,6,2,1,0,0,0.0,4.03,0.0138,0.2609,0.3333,21.52,64.55,,0.0,1,False,,,,synthetic
2026-07-07,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1231,13,62.41,9,0,0,0,0,0,0.0,4.8,0.0106,0.0,0.0,,,,0.0,1,False,,,,synthetic
2026-07-07,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,11.2,4,1,0,0,0,0,0.0,2.8,0.0336,0.25,0.0,11.2,,,0.0,1,False,,,,synthetic
2026-07-07,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,51.37,6,2,1,0,0,0,0.0,5.71,0.0316,0.3333,0.5,25.68,51.37,,0.0,1,False,,,,synthetic
2026-07-08,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,822,37,393.93,27,3,2,2,2,0,0.0,10.65,0.045,0.1111,0.6667,131.31,196.97,,0.0,2,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-08,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,210,14,120.94,10,4,0,0,0,0,0.0,8.64,0.0667,0.4,0.0,30.23,,,0.0,2,False,ent_vs_gen_ggl,control,,synthetic
2026-07-08,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3241,21,181.66,19,2,1,1,0,0,0.0,8.65,0.0065,0.1053,0.5,90.83,181.66,,0.0,2,False,,,,synthetic
2026-07-08,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1833,11,84.07,9,2,1,1,1,0,0.0,7.64,0.006,0.2222,0.5,42.03,84.07,,0.0,2,False,,,,synthetic
2026-07-08,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2681,37,143.55,33,3,0,0,0,0,0.0,3.88,0.0138,0.0909,0.0,47.85,,,0.0,2,False,,,,synthetic
2026-07-08,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1799,19,85.08,15,0,0,0,0,0,0.0,4.48,0.0106,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-08,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.55,4,0,0,0,0,0,0.0,3.14,0.0336,0.0,0.0,,,,0.0,2,False,,,,synthetic
2026-07-08,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,48.97,6,1,0,0,0,0,0.0,6.12,0.0316,0.1667,0.0,48.97,,,0.0,2,False,,,,synthetic
2026-07-09,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,756,34,382.07,28,4,1,0,0,0,0.0,11.24,0.045,0.1429,0.25,95.52,382.07,,0.0,3,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-09,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,210,14,126.18,10,1,1,0,0,0,0.0,9.01,0.0667,0.1,1.0,126.18,126.18,,0.0,3,False,ent_vs_gen_ggl,control,,synthetic
2026-07-09,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,3549,23,203.72,18,2,2,2,2,0,0.0,8.86,0.0065,0.1111,1.0,101.86,101.86,,0.0,3,False,,,,synthetic
2026-07-09,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1667,10,83.07,8,3,2,2,0,0,0.0,8.31,0.006,0.375,0.6667,27.69,41.53,,0.0,3,False,,,,synthetic
2026-07-09,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2536,35,140.77,30,3,2,0,0,0,0.0,4.02,0.0138,0.1,0.6667,46.92,70.39,,0.0,3,False,,,,synthetic
2026-07-09,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1610,17,76.76,10,0,0,0,0,0,0.0,4.52,0.0106,0.0,0.0,,,,0.0,3,False,,,,synthetic
2026-07-09,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.21,4,3,3,3,3,1,5030.0,3.05,0.0336,0.75,1.0,4.07,4.07,12.21,411.9574,3,False,,,,synthetic
2026-07-09,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,50.97,7,1,1,0,0,0,0.0,6.37,0.0316,0.1429,1.0,50.97,50.97,,0.0,3,False,,,,synthetic
2026-07-10,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,644,29,300.43,20,3,1,0,0,0,0.0,10.36,0.045,0.15,0.3333,100.14,300.43,,0.0,4,False,ent_vs_gen_ggl,treatment,,synthetic
2026-07-10,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,195,13,104.93,12,1,1,0,0,0,0.0,8.07,0.0667,0.0833,1.0,104.93,104.93,,0.0,4,False,ent_vs_gen_ggl,control,,synthetic
2026-07-10,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,2778,18,148.36,13,2,0,0,0,0,0.0,8.24,0.0065,0.1538,0.0,74.18,,,0.0,4,False,,,,synthetic
2026-07-10,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1333,8,65.67,6,0,0,0,0,0,0.0,8.21,0.006,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-10,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,2029,28,115.77,23,0,0,0,0,0,0.0,4.13,0.0138,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-10,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1136,12,53.66,11,0,0,0,0,0,0.0,4.47,0.0106,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-10,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.12,4,0,0,0,0,0,0.0,3.03,0.0336,0.0,0.0,,,,0.0,4,False,,,,synthetic
2026-07-10,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,285,9,51.47,7,4,1,0,0,0,0.0,5.72,0.0316,0.5714,0.25,12.87,51.47,,0.0,4,False,,,,synthetic
2026-07-11,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,91.1,5,2,2,2,1,1,5080.91,11.39,0.0449,0.4,1.0,45.55,45.55,91.1,55.7729,5,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-11,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,46.92,2,1,0,0,0,0,0.0,7.82,0.0667,0.5,0.0,46.92,,,0.0,5,True,ent_vs_gen_ggl,control,,synthetic
2026-07-11,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,926,6,53.61,4,0,0,0,0,0,0.0,8.94,0.0065,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-11,LinkedIn,C-LNK-FND,startup_operators,prospecting,Remote,seed,fintech,fundraising,enterprise_ready,1000,6,48.84,5,0,0,0,0,0,0.0,8.14,0.006,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-11,Meta,C-MTA-GEN,ai_founders,prospecting,Remote,pre_seed,ai_infra,generic,generic,1014,14,57.77,11,3,0,0,0,0,0.0,4.13,0.0138,0.2727,0.0,19.26,,,0.0,5,True,,,,synthetic
2026-07-11,Meta,C-MTA-AI,saas_founders,prospecting,Remote,pre_seed,ai_saas,enterprise,ai_focused,1042,11,51.23,8,0,0,0,0,0,0.0,4.66,0.0106,0.0,0.0,,,,0.0,5,True,,,,synthetic
2026-07-11,Meta,C-MTA-RET,retargeting,retargeting,Remote,seed,ai_saas,enterprise,enterprise_ready,119,4,12.2,4,1,1,0,0,0,0.0,3.05,0.0336,0.25,1.0,12.2,12.2,,0.0,5,True,,,,synthetic
2026-07-11,Google Search,C-GGL-RET,retargeting,retargeting,Remote,seed,ai_saas,generic,generic,253,8,47.64,5,2,2,1,0,0,0.0,5.96,0.0316,0.4,1.0,23.82,23.82,,0.0,5,True,,,,synthetic
2026-07-12,Google Search,C-GGL-ENT,ai_founders,prospecting,SF Bay,seed,ai_saas,enterprise,enterprise_ready,178,8,88.59,4,0,0,0,0,0,0.0,11.07,0.0449,0.0,0.0,,,,0.0,6,True,ent_vs_gen_ggl,treatment,,synthetic
2026-07-12,Google Search,C-GGL-GEN,saas_founders,prospecting,Remote,pre_seed,ai_saas,generic,generic,90,6,49.8,5,1,0,0,0,0,0.0,8.3,0.0667,0.2,0.0,49.8,,,0.0,6,True,ent_vs_gen_ggl,control,,synthetic
2026-07-12,LinkedIn,C-LNK-ENT,ai_founders,prospecting,NYC,seed,ai_saas,enterprise,enterprise_ready,772,5,46.97,5,2,1,1,0,0,0.0,9.39,0.0065,0.4,0.5,23.48,46.97,,0.0,6,True,,,,synthetic
